Customer_ID,Communication_Day,Communication_Type,Communication_Time,City,DateOfBirth,Qualification,Gender,Marital_Status,Occupation_Code,Total_Previous_Email_Sent,Total_Email_Open,Total_Previous_Email_Clicked,Total_Previous_SMS_Sent,Total_Previous_SMS_Replied,Total_Previous_Calls_Made,Total_Previous_Calls_attended,Total_Previous_Facebook_Notification,Total_Previous_Facebook_Clicked,Successfulchannel
3309678,Monday,service,5PM_8PM,Tier3,10-02-1978,Graduate,female,u,salaried,11,2,2,13,3,10,3,0,0,sms
2563697,Sunday,service,5PM_8PM,Tier2,06-10-1968,Graduate,female,u,self employeed -nonprofessional,12,4,0,16,2,9,0,0,0,sms
939281,Wednesday,service,2PM_5PM,Tier2,12-12-1972,Graduate,male,m,self employeed -professional,15,5,1,14,0,11,3,0,0,email
1482338,Friday,service,5PM_8PM,Tier3,30-10-1989,Graduate,female,married,self employeed -nonprofessional,10,7,0,14,5,15,4,0,0,email
3000681,Saturday,service,8AM_11AM,Tier3,03-08-1962,Graduate,male,m,self employeed -professional,13,8,2,10,4,14,0,0,0,sms
4558044,Sunday,service,2PM_5PM,Tier2,01-05-1969,Graduate,male,married,self employeed -professional,12,4,1,14,5,12,4,0,0,sms
2425580,Friday,service,8AM_11AM,Tier3,16-08-1977,Graduate,female,married,salaried,19,2,2,20,3,12,0,0,0,sms
4820469,Saturday,service,8PM-12PM,Tier2,26-08-1990,Graduate,female,m,self employeed -nonprofessional,17,4,1,20,1,9,1,0,0,email
1630610,Tuesday,service,8PM-12PM,Tier2,06-04-1977,Graduate,female,married,salaried,11,6,2,18,2,5,0,0,0,email
4752186,Monday,service,2PM_5PM,Tier3,30-08-1964,Graduate,male,married,salaried,15,9,0,16,4,6,0,0,0,email
2386389,Saturday,service,5PM_8PM,Tier1,22-04-1988,Graduate,female,married,self employeed -nonprofessional,15,7,1,20,1,5,2,0,0,sms
2777459,Monday,service,11AM_2PM,Tier2,03-08-1974,Graduate,female,m,self employeed -professional,11,6,0,17,4,5,4,0,0,email
3551571,Thursday,service,11AM_2PM,Tier2,31-07-1992,Graduate,female,m,self employeed -professional,11,10,2,12,5,12,5,0,0,sms
4755401,Friday,service,8AM_11AM,Tier3,21-09-1984,Graduate,male,married,self employeed -professional,11,5,1,15,5,15,2,0,0,email
2912818,Sunday,service,11AM_2PM,Tier3,08-01-1989,Graduate,female,married,salaried,19,7,2,11,4,7,0,0,0,sms
4750490,Saturday,service,8PM-12PM,Tier2,05-09-1962,Graduate,male,m,self employeed -nonprofessional,15,9,2,14,5,5,0,0,0,sms
3887212,Wednesday,service,5PM_8PM,Tier2,26-10-1962,Graduate,female,m,self employeed -professional,18,6,2,16,1,14,0,0,0,email
3712682,Sunday,service,2PM_5PM,Tier3,29-05-1969,Graduate,female,married,self employeed -nonprofessional,12,7,1,14,2,13,3,0,0,email
3907436,Saturday,service,5PM_8PM,Tier3,02-03-1967,Graduate,female,married,salaried,10,10,0,17,5,14,4,0,0,email
1103557,Saturday,service,5PM_8PM,Tier3,04-05-1988,Graduate,male,m,salaried,14,5,1,19,3,8,1,0,0,sms
4556969,Sunday,service,5PM_8PM,Tier1,24-11-1962,Graduate,male,married,self employeed -nonprofessional,14,9,1,13,0,5,0,0,0,email
2016476,Monday,service,11AM_2PM,Tier2,07-06-1981,Graduate,male,m,self employeed -professional,18,9,1,16,1,12,2,0,0,email
1846136,Thursday,service,8AM_11AM,Tier3,11-03-1983,Graduate,male,u,salaried,10,8,1,19,1,13,0,0,0,sms
3227830,Tuesday,service,11AM_2PM,Tier1,10-10-1982,Graduate,male,u,self employeed -professional,11,10,2,16,4,15,3,0,0,sms
1495246,Thursday,service,2PM_5PM,Tier3,01-03-1978,Graduate,male,u,salaried,19,2,1,15,5,6,1,0,0,sms
2933993,Thursday,service,5PM_8PM,Tier2,03-07-1982,Graduate,male,unmarried,self employeed -nonprofessional,19,6,2,17,4,8,5,0,0,email
4111192,Monday,service,5PM_8PM,Tier1,06-09-1984,Graduate,male,married,self employeed -professional,10,7,2,16,1,14,2,0,0,sms
3355964,Sunday,service,8AM_11AM,Tier2,27-09-1976,Graduate,female,unmarried,self employeed -professional,12,9,0,13,2,6,2,0,0,email
3760037,Saturday,service,8PM-12PM,Tier2,28-08-1978,Graduate,male,married,self employeed -nonprofessional,11,5,2,15,2,10,3,0,0,email
2283337,Sunday,service,2PM_5PM,Tier3,02-01-1988,Graduate,female,u,salaried,19,2,0,19,2,13,0,0,0,sms
2289211,Tuesday,service,5PM_8PM,Tier3,21-06-1970,Graduate,male,married,self employeed -nonprofessional,11,10,1,14,0,11,0,0,0,sms
3778554,Saturday,service,11AM_2PM,Tier2,20-12-1963,Graduate,male,married,salaried,16,3,0,18,5,15,5,0,0,email
1535479,Saturday,service,2PM_5PM,Tier2,03-01-1986,Graduate,female,unmarried,salaried,19,5,2,16,0,11,5,0,0,email
1485286,Saturday,service,5PM_8PM,Tier1,28-04-1989,Graduate,female,married,self employeed -nonprofessional,18,7,2,20,1,13,5,0,0,email
4631030,Tuesday,service,2PM_5PM,Tier2,17-11-1967,Graduate,female,married,self employeed -nonprofessional,18,3,2,19,3,8,4,0,0,email
3142249,Monday,service,8PM-12PM,Tier2,14-10-1985,Graduate,female,unmarried,self employeed -professional,13,4,1,13,2,10,2,0,0,sms
771178,Tuesday,service,8PM-12PM,Tier1,13-04-1987,Graduate,female,married,self employeed -nonprofessional,19,7,1,15,3,13,2,0,0,sms
4294128,Tuesday,service,8AM_11AM,Tier2,25-10-1989,Graduate,male,unmarried,self employeed -professional,20,6,0,10,0,9,5,0,0,sms
1755931,Saturday,service,2PM_5PM,Tier1,25-02-1968,Graduate,female,unmarried,self employeed -nonprofessional,20,6,1,18,2,13,3,0,0,sms
4323705,Sunday,service,5PM_8PM,Tier1,24-01-1973,Graduate,male,m,self employeed -nonprofessional,15,6,2,11,0,14,2,0,0,email
4649472,Monday,service,5PM_8PM,Tier3,15-10-1972,Graduate,female,unmarried,self employeed -professional,14,6,2,12,1,15,1,0,0,sms
2979053,Tuesday,service,11AM_2PM,Tier2,02-08-1991,Graduate,male,unmarried,self employeed -nonprofessional,16,4,2,12,3,9,0,0,0,sms
2269168,Friday,service,11AM_2PM,Tier3,13-04-1970,Graduate,female,m,salaried,12,3,2,10,5,10,4,0,0,sms
2139613,Monday,service,8PM-12PM,Tier2,06-10-1992,Graduate,female,unmarried,self employeed -nonprofessional,14,5,0,13,1,10,5,0,0,sms
1622996,Saturday,service,8AM_11AM,Tier3,31-03-1978,Graduate,female,unmarried,self employeed -nonprofessional,13,5,2,11,2,8,2,0,0,sms
1252582,Saturday,service,8AM_11AM,Tier3,17-03-1980,Graduate,male,unmarried,self employeed -professional,10,6,2,13,1,12,4,0,0,sms
4747561,Friday,service,11AM_2PM,Tier3,17-04-1961,Graduate,male,u,self employeed -professional,14,6,2,20,2,9,3,0,0,sms
1999318,Monday,service,5PM_8PM,Tier3,23-04-1990,Graduate,male,unmarried,salaried,10,5,1,20,5,11,2,0,0,email
2282693,Thursday,service,5PM_8PM,Tier3,16-07-1971,Graduate,male,married,self employeed -nonprofessional,13,10,1,16,1,9,2,0,0,sms
4547025,Monday,service,8PM-12PM,Tier2,08-07-1970,Graduate,female,married,self employeed -nonprofessional,15,3,1,18,1,14,0,0,0,email
2337598,Saturday,service,2PM_5PM,Tier2,24-11-1971,Graduate,male,m,salaried,18,7,1,10,1,13,5,0,0,email
3218278,Monday,service,5PM_8PM,Tier3,29-09-1986,Graduate,female,unmarried,self employeed -professional,17,4,1,10,0,6,5,0,0,sms
4723075,Thursday,service,8PM-12PM,Tier3,15-05-1974,Graduate,male,unmarried,self employeed -professional,10,6,2,10,5,5,1,0,0,sms
4668087,Wednesday,service,5PM_8PM,Tier3,07-12-1978,Graduate,female,unmarried,self employeed -professional,16,10,1,18,3,15,5,0,0,email
2800681,Saturday,service,2PM_5PM,Tier1,30-06-1986,Graduate,male,m,salaried,18,9,1,10,2,5,0,0,0,email
834720,Sunday,service,8PM-12PM,Tier3,30-11-1965,Graduate,male,u,self employeed -professional,10,7,2,15,5,11,0,0,0,email
2313537,Friday,service,2PM_5PM,Tier3,11-01-1983,Graduate,female,unmarried,salaried,11,10,1,13,3,8,0,0,0,email
3519361,Sunday,service,11AM_2PM,Tier1,23-07-1970,Graduate,female,married,self employeed -professional,19,8,1,19,0,6,4,0,0,email
4735359,Wednesday,service,8AM_11AM,Tier3,18-02-1979,Graduate,female,unmarried,salaried,15,7,0,19,4,6,4,0,0,sms
3469411,Saturday,service,11AM_2PM,Tier3,16-11-1980,Graduate,male,m,self employeed -nonprofessional,10,10,0,10,0,7,4,0,0,sms
4578114,Tuesday,service,8PM-12PM,Tier2,25-03-1982,Graduate,male,unmarried,self employeed -nonprofessional,10,5,2,12,3,7,4,0,0,sms
3606199,Wednesday,service,11AM_2PM,Tier3,30-03-1964,Graduate,female,married,self employeed -nonprofessional,16,8,2,12,5,8,1,0,0,sms
1612835,Tuesday,service,8PM-12PM,Tier2,18-04-1975,Graduate,male,m,self employeed -professional,10,4,1,16,4,5,5,0,0,email
3816708,Monday,service,2PM_5PM,Tier2,17-01-1965,Graduate,male,u,self employeed -professional,10,4,1,18,5,14,2,0,0,email
3519218,Friday,service,8PM-12PM,Tier1,20-07-1962,Graduate,male,m,self employeed -professional,10,8,0,13,1,13,5,0,0,email
3997982,Wednesday,service,8AM_11AM,Tier1,31-07-1989,Graduate,female,married,self employeed -professional,16,7,2,14,4,7,5,0,0,sms
2459006,Thursday,service,11AM_2PM,Tier2,26-12-1991,Graduate,male,u,self employeed -nonprofessional,11,10,1,18,1,7,0,0,0,email
1232973,Wednesday,service,11AM_2PM,Tier3,01-03-1978,Graduate,female,unmarried,self employeed -professional,13,2,0,13,2,15,0,0,0,sms
860582,Saturday,service,11AM_2PM,Tier2,06-05-1986,Graduate,female,m,self employeed -professional,18,6,1,18,2,6,5,0,0,sms
3571659,Monday,service,2PM_5PM,Tier3,05-09-1972,Graduate,male,u,self employeed -nonprofessional,15,7,0,19,1,6,4,0,0,email
3254718,Sunday,service,11AM_2PM,Tier2,03-06-1981,Graduate,male,u,self employeed -nonprofessional,19,7,1,20,2,8,3,0,0,email
1902307,Tuesday,service,8AM_11AM,Tier2,26-07-1986,Graduate,female,married,self employeed -professional,15,5,1,16,1,6,3,0,0,email
4144539,Friday,service,5PM_8PM,Tier3,21-02-1990,Graduate,female,u,self employeed -professional,12,6,0,20,0,9,3,0,0,sms
978940,Saturday,service,2PM_5PM,Tier2,26-12-1975,Graduate,female,married,self employeed -professional,16,5,0,16,5,12,4,0,0,email
1887255,Friday,service,8AM_11AM,Tier1,10-10-1966,Graduate,female,unmarried,self employeed -professional,11,4,1,11,5,14,2,0,0,sms
2957458,Thursday,service,2PM_5PM,Tier1,09-04-1991,Graduate,male,u,self employeed -nonprofessional,10,2,0,16,2,15,2,0,0,email
1542379,Saturday,service,5PM_8PM,Tier2,03-08-1984,Graduate,female,m,self employeed -nonprofessional,13,2,0,17,5,8,0,0,0,email
1421618,Saturday,service,5PM_8PM,Tier2,06-10-1986,Graduate,female,married,salaried,19,3,1,17,4,11,2,0,0,sms
3590531,Tuesday,service,8AM_11AM,Tier3,27-05-1989,Graduate,female,married,salaried,17,6,1,17,5,13,5,0,0,email
4699070,Thursday,service,8AM_11AM,Tier3,05-03-1973,Graduate,male,unmarried,self employeed -professional,19,5,0,18,1,9,0,0,0,sms
1794845,Wednesday,service,8PM-12PM,Tier2,05-07-1977,Graduate,male,u,self employeed -nonprofessional,12,9,0,19,1,8,4,0,0,sms
1138612,Wednesday,service,11AM_2PM,Tier1,23-11-1963,Graduate,male,m,self employeed -professional,15,7,0,11,1,12,5,0,0,email
4283570,Friday,service,8AM_11AM,Tier3,31-01-1966,Graduate,male,m,self employeed -nonprofessional,10,6,1,18,2,8,2,0,0,email
2248348,Thursday,service,8AM_11AM,Tier1,05-09-1974,Graduate,male,unmarried,self employeed -nonprofessional,17,5,1,19,2,10,4,0,0,email
1554467,Saturday,service,8PM-12PM,Tier3,09-12-1986,Graduate,female,u,self employeed -nonprofessional,17,3,2,15,2,14,2,0,0,sms
4523318,Wednesday,service,2PM_5PM,Tier1,20-09-1984,Graduate,male,married,self employeed -professional,18,2,2,14,1,13,3,0,0,email
2615573,Saturday,service,5PM_8PM,Tier2,19-02-1964,Graduate,female,unmarried,self employeed -nonprofessional,12,7,0,16,2,15,5,0,0,sms
2656867,Wednesday,service,8AM_11AM,Tier3,06-06-1963,Graduate,male,u,self employeed -nonprofessional,12,7,2,12,2,11,5,0,0,email
3070752,Monday,service,8AM_11AM,Tier1,29-10-1963,Graduate,male,married,self employeed -nonprofessional,17,6,0,20,1,7,1,0,0,email
3084081,Monday,service,8AM_11AM,Tier3,30-09-1985,Graduate,male,unmarried,self employeed -professional,20,9,2,19,5,14,2,0,0,sms
3875993,Friday,service,8PM-12PM,Tier3,15-09-1987,Graduate,male,unmarried,self employeed -professional,14,4,0,14,1,14,4,0,0,sms
2462156,Friday,service,8AM_11AM,Tier2,22-07-1972,Graduate,male,u,self employeed -professional,19,8,0,16,5,5,1,0,0,sms
1802838,Sunday,service,5PM_8PM,Tier2,20-02-1966,Graduate,male,m,salaried,10,9,0,12,5,15,4,0,0,email
3612086,Saturday,service,2PM_5PM,Tier2,21-03-1980,Graduate,female,u,salaried,18,7,0,12,4,6,1,0,0,email
1991138,Friday,service,11AM_2PM,Tier1,21-01-1965,Graduate,male,married,self employeed -professional,19,8,1,16,1,10,5,0,0,sms
1446827,Monday,service,2PM_5PM,Tier3,30-08-1986,Graduate,male,u,self employeed -nonprofessional,16,10,0,10,3,14,1,0,0,sms
1010321,Saturday,service,11AM_2PM,Tier2,13-02-1962,Graduate,female,married,self employeed -professional,12,6,2,14,0,14,2,0,0,sms
4910073,Friday,service,8AM_11AM,Tier2,30-05-1985,Graduate,female,m,self employeed -professional,11,6,2,14,1,8,0,0,0,email
1146623,Tuesday,service,11AM_2PM,Tier1,13-06-1962,Graduate,female,m,self employeed -nonprofessional,15,10,1,11,0,13,4,0,0,sms
2117511,Thursday,service,5PM_8PM,Tier1,07-08-1972,Graduate,female,m,self employeed -professional,16,10,0,11,2,12,0,0,0,sms
906832,Sunday,service,8PM-12PM,Tier1,02-05-1961,Graduate,male,m,self employeed -nonprofessional,14,5,2,19,4,6,1,0,0,email
1218902,Thursday,service,5PM_8PM,Tier1,10-04-1968,Graduate,male,m,salaried,16,3,1,10,5,12,5,0,0,sms
4937748,Wednesday,service,5PM_8PM,Tier2,14-12-1986,Graduate,female,unmarried,self employeed -nonprofessional,10,8,0,18,4,15,3,0,0,email
2705295,Saturday,service,2PM_5PM,Tier3,05-03-1986,Graduate,male,u,self employeed -nonprofessional,13,6,0,11,1,13,4,0,0,email
1254129,Friday,service,11AM_2PM,Tier1,10-08-1973,Graduate,male,married,self employeed -nonprofessional,12,2,1,11,5,12,0,0,0,sms
3607428,Monday,service,8AM_11AM,Tier2,09-07-1960,Graduate,male,unmarried,self employeed -nonprofessional,16,8,2,14,3,6,4,0,0,email
3931275,Thursday,service,8AM_11AM,Tier3,08-02-1967,Graduate,female,u,self employeed -nonprofessional,15,2,2,11,0,10,2,0,0,sms
3021482,Thursday,service,2PM_5PM,Tier3,02-05-1978,Graduate,male,unmarried,self employeed -professional,18,4,2,19,2,8,0,0,0,email
2210155,Tuesday,service,8PM-12PM,Tier1,11-11-1977,Graduate,male,u,self employeed -nonprofessional,18,8,2,12,3,5,3,0,0,sms
1266097,Sunday,service,5PM_8PM,Tier3,25-02-1992,Graduate,male,u,self employeed -professional,17,8,2,12,2,14,5,0,0,sms
4837818,Saturday,service,11AM_2PM,Tier2,23-12-1987,Graduate,female,m,self employeed -professional,17,7,0,17,4,14,0,0,0,email
1818147,Sunday,service,5PM_8PM,Tier1,12-03-1973,Graduate,male,u,self employeed -nonprofessional,13,7,2,10,0,8,3,0,0,email
4986465,Saturday,service,5PM_8PM,Tier2,17-02-1974,Graduate,male,m,self employeed -nonprofessional,13,7,1,13,5,9,0,0,0,email
2455745,Sunday,service,2PM_5PM,Tier1,24-07-1992,Graduate,female,m,self employeed -nonprofessional,12,10,2,20,5,12,0,0,0,email
766772,Wednesday,service,11AM_2PM,Tier2,16-08-1979,Graduate,female,married,self employeed -nonprofessional,19,2,2,14,2,15,5,0,0,sms
4797184,Thursday,service,8PM-12PM,Tier3,24-06-1963,Graduate,female,m,self employeed -nonprofessional,16,5,1,15,0,7,5,0,0,sms
2409200,Sunday,service,2PM_5PM,Tier2,17-06-1978,Graduate,female,married,self employeed -nonprofessional,20,7,2,15,1,7,4,0,0,sms
2619211,Wednesday,service,8PM-12PM,Tier1,14-02-1971,Graduate,female,married,self employeed -professional,16,4,2,12,3,5,0,0,0,sms
3920949,Saturday,service,2PM_5PM,Tier3,17-05-1962,Graduate,female,m,self employeed -nonprofessional,17,4,2,19,1,11,0,0,0,sms
776274,Friday,service,11AM_2PM,Tier3,17-06-1984,Graduate,male,u,self employeed -nonprofessional,11,10,2,20,5,9,4,0,0,email
3174638,Thursday,service,11AM_2PM,Tier3,01-04-1987,Graduate,female,married,self employeed -nonprofessional,16,10,2,15,3,11,0,0,0,email
2349749,Wednesday,service,8PM-12PM,Tier2,08-01-1970,Graduate,male,m,self employeed -professional,12,9,0,14,2,14,5,0,0,email
1426073,Wednesday,service,8PM-12PM,Tier1,04-02-1962,Graduate,male,u,self employeed -nonprofessional,14,3,2,20,2,14,2,0,0,sms
3557984,Friday,service,5PM_8PM,Tier2,05-05-1964,Graduate,male,m,salaried,18,8,1,11,4,9,0,0,0,email
4962564,Sunday,service,5PM_8PM,Tier3,28-08-1969,Graduate,male,m,self employeed -professional,15,2,1,20,0,8,5,0,0,sms
2998023,Thursday,service,11AM_2PM,Tier2,09-12-1983,Graduate,female,married,self employeed -nonprofessional,18,8,0,14,1,15,0,0,0,email
795561,Wednesday,service,8PM-12PM,Tier2,06-11-1966,Graduate,female,u,self employeed -professional,11,5,2,15,2,10,4,0,0,email
3509284,Saturday,service,8PM-12PM,Tier1,13-06-1977,Graduate,male,unmarried,salaried,11,10,0,18,0,6,3,0,0,email
3017555,Monday,service,2PM_5PM,Tier1,27-02-1984,Graduate,female,unmarried,self employeed -nonprofessional,14,6,2,11,5,6,5,0,0,email
811910,Thursday,service,8AM_11AM,Tier2,21-12-1985,Graduate,male,unmarried,self employeed -professional,12,3,2,17,4,7,4,0,0,sms
1873872,Friday,service,8AM_11AM,Tier3,04-02-1961,Graduate,female,m,self employeed -professional,17,5,1,19,3,14,0,0,0,email
2119439,Monday,service,8PM-12PM,Tier1,17-04-1984,Graduate,male,married,self employeed -nonprofessional,11,8,1,19,1,15,1,0,0,email
2062340,Monday,service,11AM_2PM,Tier3,23-07-1960,Graduate,male,unmarried,salaried,11,4,0,13,3,9,3,0,0,sms
4477501,Thursday,service,2PM_5PM,Tier3,07-08-1969,Graduate,female,m,self employeed -professional,20,4,1,11,4,9,4,0,0,sms
2264680,Friday,service,2PM_5PM,Tier2,06-03-1986,Graduate,male,married,salaried,18,4,1,10,3,14,3,0,0,sms
3783585,Monday,service,5PM_8PM,Tier2,01-10-1967,Graduate,male,m,self employeed -professional,16,10,0,17,0,7,1,0,0,email
2443496,Friday,service,2PM_5PM,Tier3,12-11-1976,Graduate,female,m,self employeed -professional,17,4,2,12,2,6,2,0,0,email
4861144,Thursday,service,11AM_2PM,Tier2,19-02-1968,Graduate,male,m,self employeed -professional,18,6,0,17,1,9,3,0,0,email
3963108,Wednesday,service,8PM-12PM,Tier3,18-05-1977,Graduate,female,married,self employeed -professional,13,6,1,15,5,15,0,0,0,email
4149089,Tuesday,service,2PM_5PM,Tier3,06-10-1989,Graduate,female,unmarried,self employeed -nonprofessional,15,2,1,14,0,13,0,0,0,sms
3446012,Sunday,service,8PM-12PM,Tier3,09-02-1988,Graduate,female,u,self employeed -nonprofessional,10,6,2,16,5,6,3,0,0,sms
1096205,Monday,service,8AM_11AM,Tier3,13-09-1975,Graduate,male,unmarried,salaried,11,7,0,12,2,7,2,0,0,email
3809642,Thursday,service,11AM_2PM,Tier3,22-09-1967,Graduate,male,m,self employeed -nonprofessional,14,9,2,11,3,14,1,0,0,email
2037726,Thursday,service,8PM-12PM,Tier3,24-04-1969,Graduate,female,unmarried,self employeed -professional,10,6,0,10,1,8,1,0,0,email
2068811,Thursday,service,2PM_5PM,Tier3,05-03-1971,Graduate,male,married,self employeed -professional,12,2,2,10,0,6,1,0,0,sms
3836533,Sunday,service,5PM_8PM,Tier1,19-11-1984,Graduate,male,married,self employeed -professional,18,7,0,15,3,13,4,0,0,email
4586250,Sunday,service,8PM-12PM,Tier3,18-02-1961,Graduate,male,unmarried,salaried,20,4,2,18,5,12,1,0,0,email
2242027,Monday,service,2PM_5PM,Tier3,05-05-1972,Graduate,male,m,salaried,10,3,2,20,5,6,5,0,0,email
2384467,Saturday,service,11AM_2PM,Tier3,03-12-1967,Graduate,male,married,self employeed -professional,17,5,0,14,2,8,3,0,0,email
3946963,Saturday,service,5PM_8PM,Tier3,10-11-1992,Graduate,male,married,salaried,14,4,1,18,5,5,4,0,0,sms
2486635,Wednesday,service,2PM_5PM,Tier3,25-06-1990,Graduate,male,u,self employeed -nonprofessional,12,3,0,14,3,13,1,0,0,sms
3705627,Saturday,service,8AM_11AM,Tier1,26-01-1970,Graduate,male,unmarried,self employeed -professional,14,2,0,11,5,10,4,0,0,email
2685978,Tuesday,service,2PM_5PM,Tier1,09-12-1982,Graduate,male,u,salaried,11,3,1,17,3,5,1,0,0,email
4421424,Monday,service,11AM_2PM,Tier3,28-12-1987,Graduate,male,m,self employeed -professional,11,3,1,10,2,15,2,0,0,sms
1163895,Saturday,service,8PM-12PM,Tier2,12-04-1965,Graduate,female,married,self employeed -professional,15,5,2,20,0,6,4,0,0,sms
999254,Wednesday,service,2PM_5PM,Tier3,16-08-1979,Graduate,female,married,self employeed -professional,18,4,2,15,3,7,1,0,0,sms
2583135,Sunday,service,8AM_11AM,Tier2,04-12-1968,Graduate,male,m,self employeed -professional,17,8,2,19,5,14,2,0,0,sms
4660108,Friday,service,8AM_11AM,Tier2,20-01-1976,Graduate,male,unmarried,self employeed -professional,17,4,1,12,5,12,4,0,0,email
1566303,Friday,service,11AM_2PM,Tier1,26-12-1961,Graduate,female,married,salaried,10,4,0,10,3,6,5,0,0,sms
1684917,Sunday,service,8AM_11AM,Tier1,10-08-1992,Graduate,male,unmarried,self employeed -professional,14,3,2,12,3,13,0,0,0,email
1340023,Monday,service,8AM_11AM,Tier2,12-04-1990,Graduate,male,married,self employeed -professional,16,10,0,20,5,6,4,0,0,sms
1064869,Friday,service,11AM_2PM,Tier2,22-03-1988,Graduate,male,u,salaried,14,7,1,19,1,8,0,0,0,sms
2489040,Wednesday,service,11AM_2PM,Tier2,30-12-1987,Graduate,female,m,self employeed -nonprofessional,14,8,1,19,5,15,5,0,0,sms
2674966,Saturday,service,5PM_8PM,Tier2,07-06-1969,Graduate,male,m,salaried,17,10,2,11,3,14,2,0,0,email
1281205,Thursday,service,8PM-12PM,Tier2,18-05-1962,Graduate,female,u,self employeed -nonprofessional,13,5,0,11,4,11,2,0,0,email
3775153,Monday,service,8AM_11AM,Tier3,19-01-1966,Graduate,male,unmarried,self employeed -professional,16,9,0,15,1,14,5,0,0,sms
3203192,Tuesday,service,5PM_8PM,Tier2,26-05-1962,Graduate,female,married,salaried,16,6,1,10,4,7,0,0,0,email
1461234,Friday,service,11AM_2PM,Tier2,28-02-1966,Graduate,female,m,salaried,12,3,0,12,5,8,4,0,0,email
2100146,Sunday,service,8PM-12PM,Tier3,28-10-1965,Graduate,male,m,self employeed -nonprofessional,19,5,0,11,1,8,1,0,0,sms
2954619,Wednesday,service,8PM-12PM,Tier2,10-07-1977,Graduate,male,married,self employeed -nonprofessional,20,9,1,19,5,10,1,0,0,email
3686345,Thursday,service,8PM-12PM,Tier2,06-11-1971,Graduate,male,u,self employeed -professional,15,8,1,19,3,12,3,0,0,email
768527,Saturday,service,2PM_5PM,Tier3,24-05-1976,Graduate,male,m,self employeed -professional,17,3,1,20,3,6,0,0,0,email
2534093,Sunday,service,5PM_8PM,Tier3,22-01-1982,Graduate,male,u,salaried,19,6,1,17,3,7,2,0,0,email
3943409,Monday,service,8PM-12PM,Tier1,04-02-1987,Graduate,male,m,salaried,19,6,0,17,4,11,5,0,0,sms
